COD_LEGADO;PDF_RESOLVIDO
DY-AAMFO 3 BSP X 2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 1 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 1.1/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/8X1.1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/8X1.1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3X1.1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M16X1.5 X 1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M16X1.5 X 1/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M16X1.5 X 3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 1 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 1 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 1.1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M42X2 X 3/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M48X2 X 1 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M48X2 X 1.1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 NPT X 1.5/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 NPT X 1.7/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 NPT X 1/2 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 3/8 NPT X 9/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 7/16 UNF X 1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 7/8 UNF X 1 BSPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/2 NPT X 2.1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/2 NPT X 3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/2 NPT X M24X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 BSP X M12X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 BSP X M14X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 BSP X M16X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 BSP X M16X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 BSP X M18X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 BSP X M20X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2 BSP X 1.1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2 BSP X 3 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2 BSPT X 2 BSPX60;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X 1/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X 2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X 3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/8 NPT X M22X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/8 NPT X M24X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/8 NPT X M26X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 1.1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 1.1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 1.3/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3X1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3X2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 7/8 UNF X 3/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M16X1.5 X 3/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M16X1.5 X 3/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M16X1.5 X 3/8 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 1.5/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M48X2 X 1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M48X2 X 2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M50X1.5 X 1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 NPT X 3/4 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 NPT X 3/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 NPT X 5/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 7/8 UNF X 3/4 BSPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 9/16 UNF X 3/8 BSPX60;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 9/16X7/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/2 NPT X M26X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/2 NPT X M33X2;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/2 NPT X M42X2;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 BSP X M18X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 BSP X M20X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 BSP X M22X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 BSP X M22X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 BSP X M24X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 BSP X M8X1;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2 NPT X 1 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2 NPT X 1.1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2 NPT X 1.1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X 3/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X M14X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X M16X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/8X1/4 BSPX50;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 7/8 UNF X 1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M10X1M10X1;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 1.5/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 1.5/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1 X 1.1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1 X 1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1 X 1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5 X 1 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5 X 1 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5 X 1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 1/8 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M50X1.5 X 3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M8X1 X 1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M8X1 X 1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 NPT X 5/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 NPT X 7/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 NPT X 7/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM M10X1.5X7/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X 1 BSPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X 1 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/2X3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/2X3/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/4 BSP X 1 BSPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 BSP X M24X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 BSP X M26X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 BSP X M27X2;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 NPT X 1 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 NPT X 1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 NPT X 1/4 BSPX60;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2 NPT X 2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2 NPT X 2.1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2.1/2 NPT X 1 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X M18X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X M20X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X M22X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M10X1XM8X1;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M12X1.5 X 1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M12X1.5 X 3/8 BSPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 1/8 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1 X 1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1 X 1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1 X 1/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5 X 1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5 X 1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5 X 1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 3/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 3/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M8X1 X 1/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M8X1 X 1/8 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M8X1XM10X1;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 NPT X 9/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 UNF X 1/4 BSPX60;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X 1.1/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X 1.1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X 1.3/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/4 BSP X 1 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/4 BSP X 1.1/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/4 BSP X 1.1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 BSPT X M16X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 NPT X 1 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 NPT X 1.1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 NPT X 1/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 NPT X 3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 NPT X 3/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2.1/2 NPT X 1.1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2.1/2 NPT X 2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2.1/2 NPT X 2.1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X M24X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X M26X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X M27X2;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M12X1.5XM12X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M12X1.5XM8X1;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M12X1XM14X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 3/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 3/4 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 3/8 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1 X 1/8 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1 X 3/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1 X 3/8 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5 X 1/8 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5 X 3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5 X 3/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 3/8 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5 X 7/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M26X1.5X3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M8X1XM12X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M8X1XM8X1;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1 NPT X 1.1/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
XAEUF 22X1/2 BSP;uniao-femea-AEUF-ATUALIZADO.pdf
DY-AAMM 1/2X7/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2X9/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/4 BSPT X 9/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X 1.5/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X 1.5/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X 1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/4 BSP X 1.5/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/4 BSP X 1.5/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/4 BSP X M42X2;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 NPT X 1.1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 NPT X 1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 NPT X 1/2 BSPX30;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 NPT X 3/8 BSPX60;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 NPT X M10X1;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 NPT X M12X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2.1/2 NPT X 3 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2.1/2X1.1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2.1/2X3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X M30X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/4 NPT X M42X2;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/8 BSP X 1/2 BSPTX280;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M14X1.5 X 1/4 BSPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M14X1.5 X 1/4 BSPX37;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M16X1.5 X 1.1/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 7/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 7/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X 9/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1 X 7/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1 X MK10X1;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1.5 X 1/2 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5 X 3/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5 X 3/8 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5 X 7/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M27X2 X 1 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M27X2 X 1 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M27X2 X 1.1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1 NPT X 1.3/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1 NPT X 1.5/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1 NPT X 1.5/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/4 NPT X 1/2 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/4 NPT X 3/4 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/4 NPT X 3/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X 3/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X 7/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X M16X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/4 NPT X 1 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/4 NPT X 1.1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1.1/4 NPT X 1.1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 NPT X 1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 NPT X 1/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/2 NPT X 3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 NPT X M14X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 NPT X M16X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1/4 NPT X M18X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2X1 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2X1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 2X3/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/8 BSP X 1/2 BSPTX290;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/8 BSP X 1/2 BSPTX366;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 3/8 BSP X 1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M16X1.5 X 1/2 BSPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M16X1.5 X 1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO M18X1.5 X 1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X M10X1;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X M12X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/4 BSP X M16X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1.5 X 1/8 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1.5 X1/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M10X1M8X1;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5X3/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M20X1.5 X 1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M20X1.5 X 1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M27X2 X 1.1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M27X2 X 1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M27X2 X 1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1 NPT X 1.7/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1 NPT X 3/4 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1 NPT X 7/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
IJAT 8X1/2;juntas-de-plastico-com-anel-de-apoio-JAT-ATUALIZADO.pdf
XAEUF 16X3/8 BSP;uniao-femea-AEUF-ATUALIZADO.pdf
DY-AAMM 1/4 NPT X 5/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/4 NPT X 7/16 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/4 NPT X 7/8 UNF;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X M18X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X M22X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMMO 1 BSP X M24X1.5;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
